2013-07-19,19.1075,7.94125,4
2013-07-20,16.89291667,6.857916667,4
2013-07-21,4.143333333,6.824166667,4
2013-07-22,5.172083333,4.51,4
2013-07-23,8.976666667,4.204583333,4
2013-07-24,24.93583333,8.085,4
2013-07-25,4.46875,8.005416667,4
2013-07-26,7.50375,5.60125,4
2013-07-27,3.3025,5.119166667,4
2013-07-28,25.67083333,5.5125,4
2013-07-29,4.444583333,7.128333333,4
2013-07-30,13.12875,8.055833333,4
2013-07-31,6.180416667,7.714583333,4
2013-08-01,19.61166667,5.1325,4
2013-08-02,13.49833333,5.049583333,4
2013-08-03,18.94833333,5.139166667,4
2013-08-04,22.3275,5.687916667,4
2013-08-05,17.40916667,4.725833333,4
2013-08-06,4.533333333,3.844166667,4
2013-08-07,21.27625,3.375,4
2013-08-08,6.1775,3.485833333,4
2013-08-09,10.78458333,4.519166667,4
2013-08-10,16.86041667,8.06375,4
2013-08-11,16.10958333,7.283333333,4
2013-08-12,11.435,4.778333333,4
2013-08-13,11.6375,3.65875,4
2013-08-14,26.20208333,3.85125,4
2013-08-15,21.37458333,4.190416667,4
2013-08-16,14.3975,3.008333333,4
2013-08-17,2.073333333,2.878333333,4
2013-08-18,0,2.790833333,4
2013-08-19,18.62375,2.337083333,4
2013-08-20,14.11875,1.956666667,4
2013-08-21,18.56291667,2.04,4
2013-08-22,23.64666667,2.076666667,4
2013-08-23,17.53541667,2.79625,4
2013-08-24,1.729166667,2.047916667,4
2013-08-25,2.305416667,1.890416667,4
2013-08-26,15.09333333,1.555416667,4
2013-08-27,1.157083333,2.084583333,4
2013-08-28,2.412083333,2.09875,4
2013-08-29,4.501666667,1.818333333,4
2013-08-30,6.353333333,1.800416667,4
2013-08-31,3.674583333,1.758333333,4
2013-09-01,1.365833333,1.9325,4
2013-09-02,17.45958333,2.506666667,4
2013-09-03,11.53375,2.4025,4
2013-09-04,26.43958333,2.692083333,4
2013-09-05,22.24916667,2.413333333,4
2013-09-06,12.4675,2.483333333,4
2013-09-07,35.82458333,1.387083333,4
2013-09-08,36.13125,1.475416667,4
2013-09-09,11.45208333,1.854166667,4
2013-09-10,21.08625,2.3975,4
2013-09-11,26.2925,3.049583333,4
2013-09-12,12.155,3.829583333,4
2013-09-13,21.4125,7.84375,4
2013-09-14,17.75583333,8.317083333,4
2013-09-15,21.44458333,8.3225,4
2013-09-16,25.62875,5.84,4
2013-09-17,12.26958333,5.9075,4
2013-09-18,15.35541667,3.485,4
2013-09-19,7.30125,3.288333333,4
2013-09-20,17.09041667,2.8175,4
2013-09-21,26.43208333,2.50125,4
2013-09-22,12.24625,3.191666667,4
2013-09-23,31.8975,5.146666667,4
2013-09-24,40.02041667,3.813333333,4
2013-09-25,14.17708333,2.954583333,4
2013-09-26,6.134166667,2.48,4
2013-09-27,3.332083333,2.318333333,4
2013-09-28,0.04125,2.145833333,4
2013-09-29,3.31625,2.071666667,4
2013-09-30,1.047916667,2.056666667,4
2013-10-01,1.235416667,1.736666667,4
2013-10-02,32.075,1.745416667,4
2013-10-03,12.52666667,1.632916667,4
2013-10-04,3.228333333,1.865416667,4
2013-10-05,0.600833333,1.8175,4
2013-10-06,26.2875,1.33125,4
2013-10-07,24.1975,1.615,4
2013-10-08,26.44666667,5.198333333,4
2013-10-09,4.247916667,4.787916667,4
2013-10-10,0.589583333,3.085833333,4
2013-10-11,2.08625,2.580833333,4
2013-10-12,12.22875,2.152916667,4
2013-10-13,29.7275,1.35125,4
2013-10-14,9.4125,2.325,4
2013-10-15,9.14125,1.534166667,4
2013-10-16,37.81583333,2.03625,4
2013-10-17,19.40916667,1.514583333,4
2013-10-18,26.94208333,2.822916667,4
2013-10-19,21.2,5.462916667,4
2013-10-20,34.40958333,3.834583333,4
2013-10-21,18.7375,3.375833333,4
2013-10-22,34.59916667,2.737083333,4
2013-10-23,16.1825,2.620833333,4
2013-10-24,35.46458333,2.412916667,4
2013-10-25,33.96208333,2.314166667,4
2013-10-26,17.69583333,2.1575,4
2013-10-27,18.2125,2.245,4
2013-10-28,14.21541667,2.41375,4
2013-10-29,4.016666667,2.37,4
2013-10-30,8.573333333,2.16875,4
2013-10-31,30.55083333,2.229583333,4
2013-11-01,31.25125,5.03875,4
2013-11-02,15.64083333,8.215833333,4
2013-11-03,26.95291667,8.004166667,4
2013-11-04,9.05875,4.715833333,4
2013-11-05,28.3375,3.98625,4
2013-11-06,31.15,3.117083333,4
2013-11-07,28.96083333,3.747083333,4
2013-11-08,29.46625,7.112083333,4
2013-11-09,15.47666667,4.934583333,4
2013-11-10,17.76875,3.96375,4
2013-11-11,10.98791667,5.997083333,4
2013-11-12,0.000833333,6.481666667,4
2013-11-13,0.004583333,4.870416667,4
2013-11-14,13.2525,5.075833333,4
2013-11-15,9.285416667,4.386666667,4
2013-11-16,7.350416667,4.6675,4
2013-11-17,21.32083333,3.913333333,4
2013-11-18,20.3525,6.181666667,4
2013-11-19,14.79958333,8.287083333,4
2013-11-20,4.314583333,8.023333333,4
2013-11-21,16.94375,6.68375,4
2013-11-22,2.20875,5.028333333,4
2013-11-23,0.205833333,4.989166667,4
2013-11-24,7.369166667,4.35,4
2013-11-25,21.88625,3.495,4
2013-11-26,14.05291667,4.104166667,4
2013-11-27,6.322916667,6.505416667,4
2013-11-28,0,6.952916667,4
2013-11-29,0,5.034166667,4
2013-11-30,0,5.024583333,4
2013-12-01,0.009583333,5.967916667,4
2013-12-02,0,6.382083333,4
2013-12-03,3.929583333,5.871666667,4
2013-12-04,8.545833333,5.50625,4
2013-12-05,23.09291667,5.0525,4
2013-12-06,19.74083333,7.483333333,4
2013-12-07,21.76791667,7.835,4
2013-12-08,13.93625,7.79875,4
2013-12-09,26.41041667,6.995,4
2013-12-10,23.79416667,5.934166667,4
2013-12-11,27.78958333,5.46125,4
2013-12-12,23.92875,4.486666667,4
